INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-12-01T14:00:00-00:00,2017-12-01T15:00:00-00:00,2017-12-01,7,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-6.91339,2
2017-12-01T10:00:00-00:00,2017-12-01T11:00:00-00:00,2017-12-01,3,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,0,2
2017-12-02T05:00:00-00:00,2017-12-02T06:00:00-00:00,2017-12-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-9.31174,2
2017-12-02T01:00:00-00:00,2017-12-02T02:00:00-00:00,2017-12-01,18,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-18.14464,2
2017-12-01T16:00:00-00:00,2017-12-01T17:00:00-00:00,2017-12-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCC,LMP_CONG_PRC,EUREKAA_6_N001,ALL,1,-4.77867,2
2017-12-02T05:00:00-00:00,2017-12-02T06:00:00-00:00,2017-12-01,22,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,47.15193,3
2017-12-01T17:00:00-00:00,2017-12-01T18:00:00-00:00,2017-12-01,10,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,34.37226,3
2017-12-02T07:00:00-00:00,2017-12-02T08:00:00-00:00,2017-12-01,24,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,35.26949,3
2017-12-01T11:00:00-00:00,2017-12-01T12:00:00-00:00,2017-12-01,4,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,28.81874,3
2017-12-01T13:00:00-00:00,2017-12-01T14:00:00-00:00,2017-12-01,6,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,36.01879,3
2017-12-02T03:00:00-00:00,2017-12-02T04:00:00-00:00,2017-12-01,20,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,60.8822,3
2017-12-01T08:00:00-00:00,2017-12-01T09:00:00-00:00,2017-12-01,1,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,31.00884,3
2017-12-02T00:00:00-00:00,2017-12-02T01:00:00-00:00,2017-12-01,17,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,59.05793,3
2017-12-01T19:00:00-00:00,2017-12-01T20:00:00-00:00,2017-12-01,12,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,31.40852,3
2017-12-01T18:00:00-00:00,2017-12-01T19:00:00-00:00,2017-12-01,11,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,33.58831,3
2017-12-02T04:00:00-00:00,2017-12-02T05:00:00-00:00,2017-12-01,21,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,57.87218,3
2017-12-01T16:00:00-00:00,2017-12-01T17:00:00-00:00,2017-12-01,9,0,EUREKAA_6_N001,EUREKAA_6_N001,EUREKAA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKAA_6_N001,ALL,1,37.908,3
